id,title,timePeriods,size,score,type
442485,Aufidus (river),RMT,4,1,circle
442487,Ausculum,ACHR,3,1,circle
442495,(B)Aletium,ACHRL,2,1,circle
442500,Barium,ACHRLM,3,1,circle
442508,Bradanus (river),MT,4,1,circle
442509,Brundisium/Brentesion,ACHRRLM,3,1,circle
442511,Butuntum,ACHR,3,1,circle
442515,Caelia,ACHR,2,1,circle
442516,Caelia,ACHR,2,1,circle
442518,Calabria,HRL,2,1,circle
442523,Cannae,ACHHR,2,1,circle
442525,Canusium,ACHRL,5,1,circle
442536,Castrum Minervae/Athenaion/Limen Aphrodites,CHRLM,2,1,circle
442537,Casuentus (river),RM,2,1,circle
442538,Cavallino,A,2,1,circle
442539,Cerbalus (river),M,2,1,circle
442543,Choirades Nesoi,M,2,1,circle
442544,Chones,AC,2,1,circle
442550,Compsa,CRRL,2,1,circle
442564,Daunii,ACHR,6,1,circle
442566,Diria?,RL,2,1,circle
442567,Diomedeae Islands,M,3,1,circle
442568,Diomedis Campi,HR,2,1,circle
442573,Egnatia/Gnathia,ACHRL,5,1,circle
442578,Ergitium,RL,2,1,circle
442582,Fertur (river),M,2,1,circle
442583,Fioccaglia di Flumeri,HR,2,1,circle
442584,Forentum?,ACHM,2,1,circle
442590,Furfane,L,2,1,circle
442593,Garganou Kolpos,R,3,1,circle
442595,Gargani Pr.,M,3,1,circle
442596,Garganus Mons,RM,5,1,circle
442598,Genusia,CHR,2,1,circle
442603,Grumentum,AHRLM,3,1,circle
442604,*Grumum,HR,2,1,circle
442610,Temple of Hera at Foce del Sele,ACHR,3,1,circle
442611,Hera temple,ACHHRM,2,1,circle
442613,Herdoniae/Ardaneae/Civitas Serdonis,ACHRRLM,3,1,circle
442614,Hirpini,CHR,9,1,circle
442621,Ionios Kolpos/Tarentinus Sinus,M,7,1,circle
442626,Karbinai?,AC,2,1,circle
442629,Larinum,AHRLM,3,1,circle
442639,Lucania (region),CHRL,12,1,circle
442640,Luceria/Noukeria (Apoulon),CHRLM,5,1,circle
442642,Lupia(e),HRLM,4,1,circle
442644,Manduria,ACHRL,3,1,circle
442650,Matera,ACHRL,1,1,circle
442654,Merinum,RL,2,1,circle
442655,Mesagne,ACHRL,3,1,circle
442657,Messapii,ACHRL,14,1,circle
442658,Metapontum,ACHRLM,4,1,circle
442661,Moio della Civitella,ACHR,2,1,circle
442688,Neretum,ACHRLM,3,1,circle
442704,Paestanus Sinus,RM,2,1,circle
442714,Peucetii,ACHR,5,1,circle
442727,Pons Aufidi,RL,2,1,circle
442728,Pontecagnano,ACH,2,1,circle
442733,Poseidonia/Paestum,ACHRLMM,12,1,circle
442752,‘Rudas’/‘Budas’,L,2,1,circle
442753,Rudiae,ACHR,4,1,circle
442762,Sallentini,ACH,5,1,circle
442763,Sallentinum/Iapygia,CRM,2,1,circle
723394918,Aristanis,MM,2,1,circle
422755499,Nuraghe Santu Antine,2M,2,1,circle
184145664,Mortuary Temple of Senwosret III,M,3,1,circle
270868199,Via Herdonitana,YUNK,3,1,circle
270868200,Via Aurelia Aeclanensis?,YUNK,4,1,circle
759079303,Via Tiberina,YUNK,5,1,circle
50864839,Tomb of Priscilla,RT,2,1,circle
442522220,Villa of the Papyri,HRT,2,1,circle
396427768,Villa of the Mysteries,HR,2,1,circle
52087519,Gallo-Roman Structure at Moissac,FFS,3,1,circle
765102512,Unnamed Roman bridgehead,RM,4,1,circle
7963799,Sanctuary of Fortuna Primigenia ,HRM,2,1,circle
973646718,"Second Temple, Jerusalem",HR,2,1,circle
833129569,Great Mosque of the Umayyads,U,2,1,circle
28521919,Roman Theatre of Orange,R,2,1,circle
610184251,Theater at Xanthos,H,2,1,circle
610184253,Tyre Hippodrome,R,2,1,circle
103328498,Ancient Stadium of Rhodes,H,2,1,circle
630398334,Temple of Apollo Pythios,H,2,1,circle
316294900,Temple of Zeus at Olympia,ACHR,2,1,circle
862813573,Roman Temple of Évora,RM,2,1,circle
417977726,Roman theater at Brixia,R,2,1,circle
740044370,San Salvatore monastery,E,2,1,circle
547628631,Tomb of Cyrus the Great,A,2,1,circle
418289391,Gastaldaga area and the Episcopal complex,M,2,1,circle
317153357,Byzantine arcosolia,L,2,1,circle
499750546,Lower Agora,CHR,3,1,circle
717263631,Catacombs of Generosa,LM,3,1,circle
266116488,Nuraghe Losa,2EMACHRLM,2,1,circle
191267779,Gird-i Bazar,N,2,1,circle
674507252,Shrine of Venus Cloacina,CHR,3,1,circle
777690772,tribus Voltinia,H,3,1,circle
504812865,Skinburness,R,2,1,circle
975410331,Casiana,R,2,1,circle
697163696,Porta Maggiore,RLM,9,1,circle
704360201,The Great Pyramid,OM,2,1,circle
778690133,Walls,YUNK,2,1,circle
46120818,Martyrion,YUNK,2,1,circle
120399833,Sebasteion,R,2,1,circle
56567730,Akkad,A2NAHM,2,1,circle
56567731,Hatti (region),EN,1,1,circle
781991437,Fortified Port Settlement on Cape St. Athanasius,CHRLM,2,1,circle
676924053,"Roman wall, Gijon",R,2,1,circle
708974068,Nuraghe Toscono,2,2,1,circle
99738107,Baqa,E,4,1,circle
451571127,Nuraghe Porcarzos,2M,2,1,circle
625199888,Santa Maria dell'Orto,LMM,2,1,circle
251337021,Esagila,2ENAH,6,1,circle
362094923,Panjakent,LPM,2,1,circle
692712720,Ishkhani (monastery),MELO,2,1,circle
117143016,Sarissa,2,2,1,circle
708211558,Pauli Stincus,H,2,1,circle
540585,Achaea Phthiotis,YUNK,3,1,circle
540591,Aetolia,ACHR,20,1,circle
540592,Ag. Athanasios,CH,2,1,circle
540599,Agrinion,CHRM,2,1,circle
540603,Aigai,ACHRL,2,1,circle
540604,Aigai M.,M,2,1,circle
540608,Aigition,CHM,2,1,circle
540613,Aison?,432CH,2,1,circle
540628,Amphiareion,CHRL,2,1,circle
540649,"Apollo, T.",ACHR,2,1,circle
540672,Asopos (river),RM,2,1,circle
540682,Atrax,ACHRL,2,1,circle
540687,Azoros,HHRL,2,1,circle
540689,Boeotia,CR,12,1,circle
540699,Calydon,ACHRL,2,1,circle
540713,Cicynethus (island),M,2,1,circle
540726,Delphi,ACHRLM,8,1,circle
540728,"Demeter, T.",ACH,2,1,circle
540730,Demetrias (Magnesian),ACHRL,2,1,circle
540736,Dirphys M.,M,2,1,circle
540756,Eleutherai,ACHR,2,1,circle
540775,Euboea (island),CM,20,1,circle
540780,Euenos (river),M,3,1,circle
540784,Eurymenai,HRL,2,1,circle
540787,Eutresis,ACHRL,2,1,circle
540789,Gla,LCH,2,1,circle
540791,Glisas,ACHR,2,1,circle
540792,Gomphoi,CHRL,2,1,circle
540801,Haliartos,ACHRL,2,1,circle
540802,Halikyrna,ACHR,2,1,circle
540810,Helleniko,CH,2,1,circle
540815,Hestiaiotis,YUNK,5,1,circle
540819,Homolion,ACHL,2,1,circle
540829,(Hypo)Chalkis,ACHLM,2,1,circle
540837,Iolkos,ACHL,2,1,circle
540849,Kallipolis,ACHRLM,2,1,circle
540856,Kasthaneia,ACH,2,1,circle
540860,Kephissos (river),CHR,2,1,circle
540865,Khondro Teikhos,C,2,1,circle
540881,Korope,ACHR,3,1,circle
540887,Kresion,CHRL,2,1,circle
540890,Krokrion Pedion,YUNK,2,1,circle
540891,Krokyleion?,CHRM,2,1,circle
540901,Lakereia,A,2,1,circle
540904,Larisa Kremaste/Pelasgia,CHRL,2,1,circle
540905,Larissa,ACHRL,2,1,circle
540909,Lefkandi,A,2,1,circle
540911,Lelant(i)on Pedion,M,2,1,circle
540913,Leuktra,CHRM,3,1,circle
540914,Lidorikion,ACHM,2,1,circle
540915,Lilaia,CHR,2,1,circle
540923,Magnesia (region),CH,21,1,circle
540926,Makra Kome,CHM,2,1,circle
540929,Maliacus Sinus,M,4,1,circle
540937,Mauragani,CH,2,1,circle
540945,Metapa,CHRL,2,1,circle
540946,Methone (Magnesian),ACH,2,1,circle
540947,Metropolis,ACHR,2,1,circle
540948,Molykreion?,ACHR,2,1,circle
540960,Naupactus,CHRL,2,1,circle
540961,Nea Pleuron,ACHRL,2,1,circle
540970,Oichalia,CHRM,2,1,circle
540979,Olizon,ACHRL,2,1,circle
540984,Onchestos,ACHRL,3,1,circle
540987,Orchomenos/Orchomenus,ACHRL,3,1,circle
540993,Ossa (mountain range),CHRM,2,1,circle
540997,Pagasaeus/Demetriacus Sinus,M,3,1,circle
540999,Palaia Pleuron,ACH,3,1,circle
541010,Panormos,ACHR,2,1,circle
541012,Parnassus M.,M,2,1,circle
541018,Pelasgiotis,YUNK,1,1,circle
541021,Pelion (mountain),M,3,1,circle
541022,Peneios (river),M,3,1,circle
541023,Peparethos,ACHRL,2,1,circle
541024,Peparethus (island),LM,10,1,circle
541041,Pharkadon,CHRM,2,1,circle
541052,Phthiotis,YUNK,2,1,circle
541062,Pindus (mountain range),RM,3,1,circle
541069,Poteidania,CH,2,1,circle
541071,Priounos,CH,2,1,circle
541073,Proerna,ACH,2,1,circle
541085,Rhizous,CHR,2,1,circle
541089,Scandira (island),M,2,1,circle
541092,Sciathus (island),CRM,1,1,circle
541093,Scyrus (island),M,6,1,circle
541094,Selinous,ACHR,2,1,circle
541101,Sindouka,CH,2,1,circle
541108,Skyros,ACHRL,2,1,circle
541110,Spalauthra,AH,2,1,circle
541117,Styra,ACH,2,1,circle
541127,Teichion?,CH,2,1,circle
541137,Thebai Phthiotides,ACHRL,2,1,circle
541138,Thebai/Thebae,ACHRLM,3,1,circle
541139,Thermon,ACHR,4,1,circle
541140,Thermopylae,CHRM,2,1,circle
541146,Thisbe,ACHRL,3,1,circle
541163,Trikka,ACHRL,2,1,circle
541174,Xyniai,ACHRL,3,1,circle
541175,Xynias L.,YUNK,2,1,circle
541178,"Zeus Akraios, T.",CHR,2,1,circle
541179,"Zeus Hypatos, T.",CHRL,2,1,circle
541337,Untitled,HR,2,1,circle
543604,Achilleion,H,2,1,circle
543619,Akra,YUNK,2,1,circle
543620,Akragas,YUNK,2,1,circle
543636,Ares,YUNK,2,1,circle
543654,Boibe,AHR,2,1,circle
543664,Castana,R,2,1,circle
543684,Dion/Orchomenos,YUNK,2,1,circle
543705,Euboia (settlement),YUNK,2,1,circle
543732,Ionia (settlement),YUNK,2,1,circle
543756,Koroneia,ACHR,2,1,circle
543784,Meliboia,ACHR,2,1,circle
543790,Metropolis,YUNK,2,1,circle
543815,Olenon,YUNK,2,1,circle
543819,Ormenion/Orminion,YUNK,2,1,circle
543837,Phakion,YUNK,2,1,circle
543856,Pyrrha,R,2,1,circle
543870,Sphekeia,H,2,1,circle
543884,Thermodon (river),CHR,2,1,circle
543891,Tisaion (mountain),HRM,2,1,circle
550398,Achaiion,ACHR,2,1,circle
550399,Achaion Limen,HR,5,1,circle
550401,Achilleion,ACHR,2,1,circle
550402,Adramyttenos/Idaios Sinus,HRM,2,1,circle
550404,Aegae,ACHRL,3,1,circle
550406,Aeolis,ACHR,16,1,circle
550408,Ag. Georgios,AC,2,1,circle
550410,Ag. Nikolaos,ACHRL,2,1,circle
550428,Alyattes,AC,2,1,circle
550429,Amades,CH,2,1,circle
550430,Ametelle,ACH,2,1,circle
550432,Andiros (river),HR,2,1,circle
550433,Antandros,ACH,2,1,circle
550434,Antigoneia/(Col. Augusta) Alexandria Troas,HRL,2,1,circle
550435,Antissa,ACHRM,2,1,circle
550436,Ano Latomeia Kourtzi,CL,2,1,circle
550446,Apotheke,ACHR,2,1,circle
550449,Arginous(s)ai Inss.,CHM,2,1,circle
550453,Arios M.,YUNK,2,1,circle
550457,"Artemis Thermia, T.",ACHR,2,1,circle
550459,Asklepieion,HHR,4,1,circle
550463,Assos/Apollonia,ACHRLM,2,1,circle
550472,Attaleia,HRL,2,1,circle
550476,Augonema,CHR,2,1,circle
550484,Bigla tou Aetou,AC,2,1,circle
550485,Bin Tepe,ACH,3,1,circle
550486,Birytis?,CHLM,2,1,circle
550491,Caicus (river),CHRM,5,1,circle
550492,Cayster (river),ACHRLM,4,1,circle
550496,Chios,ACHRL,3,1,circle
550497,Chios (island),CRM,26,1,circle
550500,Chrysa,ACH,2,1,circle
550506,Cyme,ACHRL,5,1,circle
550509,Damandri,CH,2,1,circle
550512,Delphinion,CH,2,1,circle
550514,"Dionysos Bresagenes, T.",ACHRL,2,1,circle
550518,Dotion,HR,2,1,circle
550520,Drakou Pedema,CH,2,1,circle
550523,Elaea,ACHRL,2,1,circle
550525,Elaitikos Sinus,HRM,2,1,circle
550527,Elinta,CHR,2,1,circle
550530,Emporio,A,2,1,circle
550535,Erythrai,CHRL,2,1,circle
550543,Garbias,CHRL,2,1,circle
550544,Gargara,CHRL,2,1,circle
550546,Gentinos?,HR,2,1,circle
550547,Gergis,ACHL,2,1,circle
550548,Gergitha?,HR,2,1,circle
550555,Gryneion,HR,3,1,circle
550557,Gyges,AC,2,1,circle
756231346,Crypta Balbi,RL,3,1,circle
367835399,Ianus Quadrifons,LM,4,1,circle
439693240,Roman theater of Aspendos,R,2,1,circle
773739435,Hippodrome of Constantinople,LM,3,1,circle
177523747,Agios Elias Doric temple,ACHR,2,1,circle
648012834,Torre Astura,M,2,1,circle
455597764,Barcombe Hill Roman Quarry,R,2,1,circle
612196406,Coombe Crag Roman Quarry,R,2,1,circle
923690483,Arco Etrusco,HRLMM,2,1,circle
580698596,Porta Eburnea,HRLMM,2,1,circle
662780373,Shadwell Roman Bathhouse,R,2,1,circle
857762,Untitled,RL,2,1,circle
860795,Chabak(t)a,R,2,1,circle
860834,Untitled,CH,2,1,circle
860849,Philyreis Ins.,H,2,1,circle
860850,Untitled,HRL,2,1,circle
857015,Akampsis (river),CHRLM,2,1,circle
857018,Amaseia,M1HHRRRTLLLPEAMRCIMOTE1OLOM,4,1,circle
857095,Comana Pontica/Hierocaesarea,HRL,2,1,circle
857148,Halys (river),MME1MCAHHRRRTLLLEAMRCOEPLMM,3,1,circle
857171,Iris (river),CHRM,6,1,circle
857197,Korax? (river),RM,2,1,circle
857217,Lykos (river),MEMAHHRRRTLLLPEAMERCEPLMM,2,1,circle
174900201,Via Aurelia,HRLM,24,1,circle
568902179,Aswan Quarry Landscape,NTLMPRL,3,1,circle
286881593,Ness of Brodgar,432,2,1,circle
203544459,Standing Stones of Stenness,32M,2,1,circle
203544460,Barnhouse Settlement,32,2,1,circle
172198383,Vapheio Tholos Tomb,LM,2,1,circle
836462857,Guglia di Marcello,RM,2,1,circle
713816455,Roman Theater of Baelo,R,2,1,circle
353133530,Roman amphitheater of Col. Tarraco,RM,2,1,circle
353133531,Maison Carrée,RLM,2,1,circle
607714945,Piercebridge Roman Bridge,RL,3,1,circle
490093260,Pons Probi,YUNK,3,1,circle
916973546,Mausoleum of Romulus,LM,3,1,circle
492787885,Nuraghe Cuccuru Ibba,32,2,1,circle
967060214,Turret 51B (Lea Hill),RL,2,1,circle
967060215,Milecastle 21 (Down Hill),RL,2,1,circle
967060216,Turret 21A (Red House),RL,2,1,circle
967060217,Milecastle 68 (Boomby Gill),RL,2,1,circle
967060218,Milecastle 67 (Stainton),RL,2,1,circle
967060219,Turret 18A (Wallhouses East),RL,2,1,circle
967060220,Turret 18B (Wallhouses West),RL,2,1,circle
967060221,Milecastle 19 (Matfen Piers),RL,2,1,circle
967060222,Turret 19A (East Clarewood),RL,2,1,circle
967060223,Turret 19B (West Clarewood),RL,2,1,circle
967060224,Milecastle 20 (Halton Shields),RL,2,1,circle
967060225,Turret 20A (Carr Hill),RL,2,1,circle
967060226,Turret 20B (Downhill East),RL,2,1,circle
967060227,Turret 36B,RL,2,1,circle
967060228,Turret 36A,RL,2,1,circle
967060229,Turret 37A (Rapishaw Gap),RL,2,1,circle
967060230,Turret 35A (Sewingshields Crag),RL,2,1,circle
967060231,Milecastle 35 (Sewingshields),RL,2,1,circle
967060232,Milecastle 36 (King's Hill),RL,2,1,circle
967060233,Turret 35B (Busy Gap),RL,2,1,circle
967060234,Milecastle 38 (Hotbank),RL,2,1,circle
967060235,Turret 37B (Hotbank Crag),RL,2,1,circle
967060236,Turret 55A (Dovecote),RL,2,1,circle
967060237,Milecastle 55 (Low Wall),RL,2,1,circle
967060238,Turret 54B (Howgill),RL,2,1,circle
967060239,Turret 54A (Garthside),RL,2,1,circle
967060240,Milecastle 54 (Randylands),RL,2,1,circle
967060241,Turret 53B (Craggle Hill),RL,2,1,circle
967060242,Turret 53A (Hare Hill),RL,2,1,circle
967060243,Milecastle 53 (Banks Burn),RL,2,1,circle
967060244,Milecastle 56 (Walton),RL,2,1,circle
967060245,Turret 55B (Townhead Croft),RL,2,1,circle
967060246,Milecastle 24 (Wall Fell),RL,2,1,circle
967060247,Turret 23B (Wall Fell),RL,2,1,circle
967060248,Turret 23A (Stanley Plantation),RL,2,1,circle
967060249,Milecastle 23 (Stanley),RL,2,1,circle
967060250,Turret 22B (Stanley),RL,2,1,circle
967060251,Turret 22A (Portgate),RL,2,1,circle
967060252,Milecastle 22 (Portgate),RL,2,1,circle
967060253,Turret 21B (Fence Burn),RL,2,1,circle
967060254,Turret 24B (Tithe Barn),RL,2,1,circle
967060255,Turret 24A (Green Field),RL,2,1,circle
967060256,Milecastle 59 (Old Wall),RL,2,1,circle
967060257,Turret 59A,RL,2,1,circle
967060258,Milecastle 57 (Cambeckhill),RL,2,1,circle
967060259,Turret 57A (Beck),RL,2,1,circle
967060260,Turret 56A (Sandyside),RL,2,1,circle
967060261,Turret 56B (Cambeck),RL,2,1,circle
967060262,Turret 58A,RL,2,1,circle
967060263,Turret 58B,RL,2,1,circle
967060264,Turret 57B,RL,2,1,circle
967060265,Milecastle 58 (Newtown),RL,2,1,circle
967060266,Turret 32A (Carraw West),RL,2,1,circle
967060267,Turret 32B (Brown Moor),RL,2,1,circle
967060268,Turret 31B (Carraw East),RL,2,1,circle
967060269,Milecastle 32 (Carraw),RL,2,1,circle
967060270,Turret 33B (Coesike),RL,2,1,circle
967060271,Milecastle 34 (Grindon),RL,2,1,circle
967060272,Milecastle 33 (Shield-on-the-Wall),RL,2,1,circle
967060273,Turret 33A,RL,2,1,circle
967060274,Turret 34A (Grindon West),RL,2,1,circle
967060275,Turret 34B,RL,2,1,circle
967060276,Turret 2A,RL,2,1,circle
967060277,Milecastle 2 (Walker),RL,2,1,circle
967060278,Milecastle 52 (Bankshead),RL,2,1,circle
967060279,Pike Hill,RL,2,1,circle
967060280,Turret 50A (Turf Wall),RL,2,1,circle
967060281,Turret 50B (Appletree),RL,2,1,circle
967060282,Turret 50B (Turf Wall),RL,2,1,circle
967060283,Milecastle 51 (Wall Bowers),RL,2,1,circle
967060284,Turret 0A,RL,2,1,circle
967060285,Turret 0B (St. Francis),RL,2,1,circle
967060286,Turret 1A,RL,2,1,circle
967060287,Milecastle 1 (Stott's Pow),RL,2,1,circle
967060288,Turret 1B,RL,2,1,circle
967060289,Turret 52A (Banks East),RL,2,1,circle
967060290,Milecastle 60 (High Strand),RL,2,1,circle
967060291,Turret 27B,RL,2,1,circle
967060292,Milecastle 28 (Walwick),RL,2,1,circle
967060293,Turret 25B (St Oswald's),RL,2,1,circle
967060294,Milecastle 26 (Planetrees),RL,2,1,circle
967060295,Milecastle 25 (Codlawhill),RL,2,1,circle
967060296,Turret 25A (Hill Head),RL,2,1,circle
967060297,Milecastle 27 (Low Brunton),RL,3,1,circle
967060298,Turret 27A,RL,2,1,circle
967060299,Turret 26A (High Brunton),RL,2,1,circle
967060300,Turret 26B (Brunton),RL,2,1,circle
967060301,Turret 48A (Willowford East),RL,2,1,circle
967060302,Milecastle 48 (Poltross Burn),RL,2,1,circle
967060303,Milecastle 49 (Harrow's Scar),RL,2,1,circle
967060304,Turret 48B (Willowford West),RL,2,1,circle
967060305,Turret 49B (Birdoswald),RL,2,1,circle
967060306,Turret 49A,RL,2,1,circle
967060307,Milecastle 50 (High House),RL,2,1,circle
967060308,Turret 49B (Turf Wall),RL,2,1,circle
967060309,Turret 50A (High House),RL,2,1,circle
967060310,Milecastle 50 (Turf Wall) (High House),RL,2,1,circle
967060311,Turret 2B,RL,2,1,circle
967060312,Milecastle 3 (Ouseburn),RL,2,1,circle
967060313,Turret 3B,RL,2,1,circle
967060314,Turret 3A,RL,2,1,circle
967060315,Milecastle 4?,RL,2,1,circle
967060316,Milecastle 4 (Westgate Road),RL,2,1,circle
967060317,Turret 4B,RL,2,1,circle
967060318,Turret 79A,RL,2,1,circle
967060319,Milecastle 79 (Solway House),RL,2,1,circle
967060320,Milecastle 78 (Kirkland),RL,2,1,circle
967060321,Turret 78B,RL,2,1,circle
967060322,Turret 78A (Kirkland),RL,2,1,circle
967060323,Turret 76A (Drumburgh),RL,2,1,circle
967060324,Milecastle 77 (Raven Bank),RL,2,1,circle
967060325,Turret 31A (The Strands),RL,2,1,circle
967060326,Milecastle 31 (Carrowburgh),RL,2,1,circle
967060327,Milecastle 70 (Braelees),RL,2,1,circle
967060328,Milecastle 61 (Wallhead),RL,2,1,circle
967060329,Turret 28B,RL,2,1,circle
967060330,Turret 28A,RL,2,1,circle
967060331,Turret 29A (Black Carts),RL,2,1,circle
967060332,Milecastle 29 (Tower Tye),RL,2,1,circle
967060333,Milecastle 30 (Limestone Corner),RL,2,1,circle
967060334,Turret 29B (Limestone Bank),RL,2,1,circle
967060335,Turret 30B (Carrowburgh West),RL,2,1,circle
967060336,Turret 30A (Carrowburgh East),RL,2,1,circle
967060337,Turret 51A (Piper Syke),RL,2,1,circle
967060338,Turret 47A (Foultown),RL,2,1,circle
967060339,Turret 47B (Gap),RL,2,1,circle
967060340,Turret 46B (Wallend),RL,2,1,circle
967060341,Milecastle 47 (Chapel House),RL,2,1,circle
967060342,Milecastle 46 (Carvoran),RL,2,1,circle
967060343,Turret 46A,RL,2,1,circle
967060344,Turret 45A (Walltown),RL,2,1,circle
967060345,Turret 45B (Walltown West),RL,2,1,circle
967060346,Turret 44B (Mucklebank),RL,2,1,circle
967060347,Milecastle 45 (Walltown),RL,2,1,circle
967060348,Turret 7B (Denton),RL,2,1,circle
967060349,Milecastle 8 (West Denton),RL,2,1,circle
967060350,Turret 6A,RL,2,1,circle
967060351,Turret 6B (Benwell Hill),RL,2,1,circle
967060352,Milecastle 7 (Benwell Bank),RL,2,1,circle
967060353,Turret 7A,RL,2,1,circle
967060354,Milecastle 5 (Quarry House),RL,2,1,circle
967060355,Turret 5A,RL,2,1,circle
967060356,Turret 5B,RL,2,1,circle
967060357,Milecastle 6 (Benwell Grove),RL,2,1,circle
967060358,Turret 79B (Jeffrey Croft),RL,2,1,circle
967060359,Milecastle 80,RL,2,1,circle
967060360,Turret 44A (Allolee West),RL,2,1,circle
967060361,Milecastle 44 (Allolee),RL,2,1,circle
967060362,Turret 42A (Burn Head),RL,2,1,circle
967060363,Milecastle 42 (Cawfields),RL,2,1,circle
967060364,Turret 41B (Thorny Doors),RL,2,1,circle
967060365,Turret 41A (Caw Gap),RL,2,1,circle
967060366,Turret 43B (Allolee East),RL,2,1,circle
967060367,Turret 43A (Cockmount Hill),RL,2,1,circle
967060368,Milecastle 43,RL,2,1,circle
967060369,Turret 42B (Great Chesters),RL,2,1,circle
967060370,Turret 11A (Heddon Hall),RL,2,1,circle
967060371,Milecastle 11 (Throckley Bank Top),RL,2,1,circle
967060372,Turret 9A,RL,2,1,circle
967060373,Milecastle 9 (Chapel House),RL,2,1,circle
967060374,Turret 8B (Union Hall),RL,2,1,circle
967060375,Turret 8A (West Denton),RL,2,1,circle
967060376,Turret 10B (Throckley),RL,2,1,circle
967060377,Turret 10A (Throckley East),RL,2,1,circle
967060378,Milecastle 10 (Walbottle Dene),RL,2,1,circle
967060379,Turret 9B   (Walbottle),RL,2,1,circle
967060380,Turret 52B,RL,2,1,circle
967060381,Turret 72B (Rindle Hill),RL,2,1,circle
967060382,Turret 72A,RL,2,1,circle
967060383,Milecastle 72 (Fauld Farm),RL,2,1,circle
967060384,Turret 71B,RL,2,1,circle
967060385,Turret 71A,RL,2,1,circle
967060386,Milecastle 71 (Wormanby),RL,2,1,circle
967060387,Turret 70B,RL,2,1,circle
967060388,Turret 70A,RL,2,1,circle
967060389,Milecastle 62 (Walby East),RL,2,1,circle
967060390,Turret 69B,RL,2,1,circle
967060391,Turret 40B (Melkridge),RL,2,1,circle
967060392,Milecastle 41 (Melkridge),RL,2,1,circle
967060393,Turret 38A (Milking Gap),RL,2,1,circle
967060394,Turret 38B (Highshield Crag),RL,2,1,circle
967060395,Milecastle 39 (Castle Nick),RLM,2,1,circle
967060396,Turret 39A (Peel Crag),RL,2,1,circle
967060397,Peel Gap Tower,RL,2,1,circle
967060398,Turret 39B (Steelrigg),RL,2,1,circle
967060399,Milecastle 40 (Winshields),RL,2,1,circle
967060400,Turret 40A (Winshields),RL,2,1,circle
967060401,Turret 14A (Eppies Hill),RL,2,1,circle
967060402,Turret 14B,RL,2,1,circle
967060403,Turret 13B (Rudchester West),RL,2,1,circle
967060404,Milecastle 14 (March Burn),RL,2,1,circle
967060405,Milecastle 13 (Rudchester Burn),RL,2,1,circle
