id,title,size,linkType
443253553,Roman theater at Ostia,3,type1
418202453,Roman theater at Iguvium,3,type1
720902384,Villa di Nerone,2,type1
787581330,Roman amphitheater at Teate,2,type1
288984567,Arch of Septimius Severus,2,type1
941771942,Chatby Necropolis,2,type1
941771944,Pompey's pillar,2,type1
115691576,Catacombs of Kom el Shoqafa,2,type1
82696741,Roman amphitheater at Vindonissa,2,type1
705896050,Roman theater at Ferentinum,2,type1
931407499,Roman theater of Fourvière,2,type1
101249988,Ostia Synagogue,2,type1
262385623,Gallo-Roman vicus at Dalheim,1,type1
262385625,Roman amphitheater at Falerio Picenus,2,type1
672180338,Roman theater at Falerio Picenus,1,type1
865509854,Roman theater at Teate,2,type1
182618516,Serapeum of Alexandria,3,type1
231467659,Acarnanian League,4,type1
309437155,Palace of Adad-nārārī III,4,type1
897364594,Gula temple (Kalhu),4,type1
344586145,Šarrat-niphi temple (Kalhu),4,type1
188894567,Mortuary Temple of Amenhotep III,3,type1
268637493,Porta Collina,3,type1
277030428,Praedia Galbana,3,type1
560899635,Caupona and Domus of L. Vetutius Placidus and Ascula,2,type1
644629084,House of the Four Styles,2,type1
47231724,Temple of Dakka,2,type1
462015872,Dolmen de Kerhenry,2,type1
731287504,Kermario alignments,2,type1
242742173,Ménec alignments,2,type1
242742175,Petit-Ménec alignments,2,type1
735757405,Anaktoron at Pantalika,2,type1
290080326,Roman Aqueduct at Moria,3,type1
934642205,Necropolis of Pantalica,2,type1
825080162,Pontic rock-cut tombs,2,type1
263020146,Monte Inici,2,type1
772835485,Thorikos Residential and Production District,2,type1
383969893,Ruines Romaines de Mazelles,1,type1
811208521,Andelos reservoir,2,type1
30893806,Aphrodision,2,type1
907036116,Phrygia (kingdom),10,type2
866917580,Porta Palatina,2,type1
645281269,"Nuraghe Mannu, Olmedo",2,type1
479893606,Caspingium,2,type1
206736898,Isthmia Fortress,2,type1
995604668,Simi,2,type1
201409250,Castellaccio Europarco,2,type1
25078867,Arslantepe (Melid),3,type1
811589743,"Church of Saint Alexander Nevsky, Jerusalem",2,type1
144604065,Nuraghe Nuraddeo,2,type1
783133250,Nuraghe Sant'Imbenia,2,type1
876619726,Theatre of Apollonia,2,type1
876619727,So-called West Church in Apollonia,2,type1
640889631,Tunnel of Eupalinos,2,type1
423679103,Nichoria,3,type1
565559821,Accu Sa Pira Nuraghe,2,type1
190863456,Treasury of Atreus,2,type1
533786623,Domus of Vespasia Polla,2,type1
900336440,Roman arch at Spoletium,2,type1
520388219,Tigellio Roman villa,2,type1
683009535,Roman theater at Tergeste,2,type1
428016814,Roman baths at Sexi/Saxetanum,2,type1
182370603,Unnamed Aqueduct at Sexi/Saxetanum,2,type1
83724488,Roman amphitheater at Tipasa,2,type1
692947274,"Temple of Herakles, Cora",2,type1
786014015,Abu Ballas,2,type1
580975875,tribus Stellatina,11,type2
239510733,tribus Teretina,3,type1
700767827,Sepulcrum Pansae,2,type1
924430433,Chiesa di Sant'Ilario a Port' Aurea,2,type1
284782743,Arco del Sacramento,2,type1
303708957,Grange stone circle,2,type1
484509128,Mochlos archaeological site,2,type1
26245224,Casa della Regina Carolina,1,type1
918508893,Khorsabad Gate 1,5,type1
918508894,Khorsabad Gate 2,5,type1
918508895,Khorsabad Gate 3,4,type1
237150019,Egalgabarinutukua,14,type2
282907842,Khorsabad Residence J,4,type1
305127727,Ningal temple (Khorsabad),4,type1
305127728,Adad temple (Khorsabad),6,type1
305127729,Šamaš temple (Khorsabad),7,type1
297166731,Theater of Orchomenus,2,type1
487072545,Eetioneia Hellenistic gateway,3,type1
158906364,Ponte Sereno,2,type1
384940621,Tell Um Hammad Sharqi,3,type1
419672522,Necropolis of Porta Vesuvio,2,type1
419672523,Castellum aquae,3,type1
335494560,Central Baths,2,type1
956605009,tribus Suburana (Succusana),2,type1
540663113,Triangular Forum,3,type1
835093310,Mahabalipuram,2,type1
395487201,Circus Gai et Neronis,2,type1
550565,Hamaxitos,3,type1
550567,Hekatonnesoi (islands),3,type1
550569,Hephaistia,2,type1
550572,"Herakles, T.",2,type1
550573,Hermeios Sinus,2,type1
550575,Hermus (river),5,type1
550576,Hiera,2,type1
550585,Hypaipa,3,type1
550592,Ida (mountain),3,type1
550594,Ilieon Kome,3,type1
550595,Ilium/Troia,3,type1
550597,Ionia (region),7,type1
550599,Issa?,2,type1
550603,Kabaki,2,type1
550604,Kabeireion,2,type1
550609,Kallikolone M.,3,type1
550611,Kalydnai/Lagusae Inss.,2,type1
550613,Kaminia,2,type1
550619,Kardamyle?,2,type1
550622,Karini,2,type1
550627,Kastri,2,type1
550633,Kebren,2,type1
550638,Khontro Bigli,2,type1
550640,Kilbianoi (Ano),2,type1
550641,Kilbianoi (Kato),2,type1
550644,Killaion (mountain),2,type1
550650,Klazomenai (earlier),2,type1
550651,Klazomenai (later),4,type1
550653,Koddinou Petra,1,type1
550655,Koila,2,type1
550656,Koja Dag,2,type1
550657,Kokkinos,2,type1
550658,*Kokylion?,2,type1
550661,Kolonai,2,type1
550665,Korou Pedion,2,type1
550669,Kouphi,2,type1
550671,Koutlougouni,2,type1
550678,Lamponia,2,type1
550682,Lapsarna,2,type1
550683,Laris(s)a?,2,type1
550685,Larisa/Ptolemais?,2,type1
550686,Larissai Petrai,2,type1
550689,Latom,2,type1
550691,Lekton/Lectum,2,type1
550693,Lemnos (island),12,type2
550696,Lesbos (island),48,type2
550697,Leukai,2,type1
550699,Lithi,2,type1
550701,Lydia/Maionia (region),8,type1
550711,Makara,2,type1
550715,Malia (promontory),2,type1
550718,Managros,2,type1
550719,Manna,2,type1
550725,Megalos Lakkos,2,type1
550727,Melaina Pr.,2,type1
550730,Meletos/Smyrnaeus Sinus,2,type1
550734,Messon,2,type1
550736,"Meter Plastena, T.",2,type1
550739,Metokhi,2,type1
550743,Milingos,2,type1
550749,Moria,2,type1
550753,Mosychlos M.,2,type1
550755,Myrina,2,type1
550756,Myrina/Sebastopolis,3,type1
550759,Mysia (region),5,type1
550763,Mytilene,4,type1
550765,Nagos,2,type1
550767,Nakrason (or Nakrasos),2,type1
550771,Naulochon/Smyrna/Palaia Smyrna,2,type1
550772,Neandria,2,type1
550773,Neonteichos,2,type1
452125610,Caermote Roman fort,2,type1
453674631,Palace of Ardashir,2,type1
423346007,Vieil-Évreux Roman Baths,1,type1
976360689,Garni temple,2,type1
539358755,Pyramid of Senusret II,1,type1
502142298,Amasya castle,2,type1
230617790,Spring at Amphiareion,1,type1
377820068,Sanctuary of Iuno Gabina,2,type1
423120,Vicus Alexandri,2,type1
423121,Vicus Augustanus Laurentium?,2,type1
423127,Villa Hadriani,10,type2
423129,Villa Maxentii,5,type1
423131,Villa Neronis,4,type1
423132,Villa Pamphili,2,type1
423133,Villa Torlonia,2,type1
423557,Aqua Alexandrina,2,type1
423558,Aqua Alsietina,3,type1
423559,Aqua Anio Novus,7,type1
423560,Aqua Anio Vetus,3,type1
423561,Aqua Antoniniana,2,type1
423562,Aqua Appia,3,type1
423563,Aqua Claudia,3,type1
423565,Aqua Marcia,2,type1
423566,Aqua Tepula,2,type1
423567,Aqua Traiana,3,type1
423568,Aqua Virgo,2,type1
424312,Untitled,1,type1
424313,Untitled,2,type1
424315,Untitled,2,type1
425067,Untitled,2,type1
425068,Pons Aemilius,4,type1
425070,Untitled,1,type1
425072,Untitled,2,type1
425822,Untitled,2,type1
425823,Untitled,2,type1
425824,Untitled,2,type1
425825,Emissarium of Lake Nemi,2,type1
425826,Untitled,2,type1
425827,Unnamed canals,1,type1
426577,Cemeteries around Caere,2,type1
426578,Unnamed bridge over R. Quartaccio,1,type1
426580,Untitled,1,type1
426582,Untitled,2,type1
426584,Villa delle Grotte at Grottarossa,2,type1
426585,Unnamed villas and a tomb near Pons Mulvius,2,type1
426586,Unnamed bridge in the Piazza Eugenio Biffi,3,type1
426588,Unnamed temple,2,type1
426589,Ponte di Vallerano,2,type1
426591,Ponte di Malafede,2,type1
426592,Ponte Ladrone,2,type1
426593,Untitled,2,type1
426594,Untitled,2,type1
426595,Untitled,2,type1
426596,"Cemetery of Gordianus, Epimachus, Apronianus",2,type1
426597,Parco delle Tombe di via Latina,3,type1
426603,Untitled,2,type1
426605,Quarries at Aquae Albulae,2,type1
426606,Untitled,3,type1
426608,Roman bridges at Tibur,2,type1
426609,Unnamed forts near Aefula,2,type1
426613,Ponte Ceccara,2,type1
426614,Untitled,2,type1
426615,Ponte Amato,2,type1
426617,Untitled,2,type1
426621,Untitled,2,type1
426622,Roman Villa at Lago di Nemi,2,type1
426623,So-Called Tomb of Clodius,2,type1
426624,Unnamed temple near Solforata,2,type1
426630,Ponte di Mele,2,type1
426632,Untitled,2,type1
426633,Unnamed Roman villa,2,type1
426634,Ponte Tre Ponti,2,type1
426636,Roman villa near Setia,2,type1
432618,Abellinum,4,type1
432621,Acerrae,4,type1
432623,Acqua Claudia,1,type1
432626,Ad Flexum,2,type1
432629,Ad Medias,3,type1
432644,Ad Turres Albas,2,type1
432648,Aenaria/Pithekoussai (island),6,type1
432658,Al(l)ifae,2,type1
432664,Aletrium,4,type1
432666,Alfedena,1,type1
432679,Antinum,3,type1
432682,"Apollo et Nymphae Nitrodes, T.",2,type1
432688,Aquae Caeretanae,2,type1
432695,Aquinum,7,type1
432700,Arpinum,6,type1
432702,Arx Fregellana,3,type1
432703,Astura,2,type1
432705,Atella (Campania),2,type1
432708,Atina,2,type1
432711,Aurunci,2,type1
432712,Avernus L.,4,type1
432716,Baiae,2,type1
432720,Bauli,2,type1
432721,Beneventum/Maleventum,12,type2
432723,Boscoreale,8,type1
432725,Bovianum,1,type1
432727,Buca,2,type1
432733,Caiatia,2,type1
432734,Caieta,3,type1
432737,Callifae?,2,type1
432738,Calatia,2,type1
432739,Cales,7,type1
432741,Calor (river),5,type1
432742,Campania,3,type1
432744,Campi Phlegraei,8,type1
432746,Campochiaro,1,type1
432751,Capreae,3,type1
432752,Capreae (island),7,type1
432754,Capua,5,type1
432756,Carecini Supernates,2,type1
432760,Carsioli,2,type1
432763,Casilinum,3,type1
432764,Casinum,5,type1
432773,Caudium,3,type1
432777,Cerfennia,2,type1
432782,Circeii 1,3,type1
432783,Circeii 2,2,type1
432786,Clanius (river),3,type1
432808,Cumae/Kyme (Campanian),8,type1
432811,Damecuta,2,type1
432812,Decennovium,2,type1
432813,"Diana Tifatina, T.",2,type1
432815,Dikaiarcheia/Puteoli,13,type2
432820,Epomeus M.,2,type1
432823,Eumorfiana? Ins.,2,type1
432826,Fabrateria Vetus,3,type1
432827,Fagifulae,2,type1
432828,Falernus Ager,6,type1
432830,Ferentinum,7,type1
432839,Formiae,3,type1
432843,Forum Popillii,2,type1
432845,Fratte,2,type1
432846,Fregellae,3,type1
432849,Frentani,10,type2
432852,Frusino,7,type1
432853,Fucinus L.,5,type1
432855,Fundi,5,type1
432859,Gallinaria Silva,2,type1
432861,Gaurus M.,2,type1
432867,Grottacce,2,type1
432873,Herculaneum,6,type1
432876,Herculis Petra,2,type1
432882,Imeus (mountain),2,type1
432884,Interamna Lirenas,2,type1
432885,‘Invinias’,2,type1
432886,‘Iovis Lareni’,2,type1
432900,Latium (region),34,type2
432901,Latium Adiectum,16,type2
432903,Lautulae,2,type1
432910,Liris/Clanis (river),7,type1
432915,Lucrinus (lake),2,type1
432918,Lucus Feroniae,2,type1
432921,Malborghetto,4,type1
432927,Marruvium,3,type1
432931,Massicus,3,type1
432935,Melpis (river),2,type1
432940,Minturnae,5,type1
432941,Misenum,3,type1
432959,Monte S. Croce,2,type1
432965,Monte Vairano,2,type1
432975,Mura di S. Stefano,2,type1
432985,Nuceria (Alfaterna),3,type1
432992,Oplontis,2,type1
433006,Palazzo a Mare,2,type1
433007,*Pallanum,2,type1
433008,Palmaria (island),2,type1
433009,Paludes Minturnenses,2,type1
433010,Panapio/Punicum,3,type1
433011,Pandataria (island),4,type1
433014,Parthenope/Neapolis,4,type1
433017,Pentri,11,type2
433024,Picentinus Ager,3,type1
433025,Samnite Sanctuary at Pietrabbondante,2,type1
433026,Pithekoussai,2,type1
433032,Pompeii,109,type4
433033,Pomptinae Paludes,3,type1
433034,Pomptinus Ager,4,type1
433036,Pons Campanus,2,type1
433041,Pontia,2,type1
433042,Pontiae (islands),7,type1
433052,Privernum,3,type1
433053,Prochyta (island),2,type1
433055,Punta Chiarito,2,type1
433057,Punta Eolo,2,type1
433059,Puteolanus Sinus/Crater,9,type1
433061,Pyrgi,6,type1
433073,Saepinum,13,type2
433075,Salernum,3,type1
433077,Saltus Vescinus/Mefineis? M.,2,type1
433078,Samnium (region),4,type1
433082,S. Benedictus,3,type1
433094,S. Rocco,2,type1
433096,S. Sebastianus,2,type1
433099,S. Vincenzo al Volturno,2,type1
433101,Sarno,3,type1
433102,Sarnus (river),2,type1
433113,Sebethus (river),2,type1
433117,Sidicini,3,type1
433121,Sinonia (island),2,type1
433122,Sinues(s)a/Sinope,2,type1
433126,Sora,2,type1
433127,Speluncae,2,type1
433128,Stabiae,5,type1
433132,Suessa Aurunca,3,type1
433134,Sulmo,3,type1
433138,*Supinum,2,type1
433139,Surrentum,2,type1
433141,Taburnus M.,2,type1
433143,Tarracina(e)/Anxur,7,type1
433146,Teanum Sidicinum,4,type1
433147,Telesia,2,type1
433149,Terventum,2,type1
433153,Tifata M.,2,type1
433154,Tifernus (river),3,type1
433155,Tifernus M.,2,type1
433162,Treba,2,type1
433164,Trebula Balli(ni)ensium,2,type1
433182,The Sanctuary of Vastogirardi,2,type1
433185,Venafrum,5,type1
433187,Verulae,3,type1
433189,Vesuvius M.,2,type1
433199,Vietri,2,type1
433202,Villa Iovis,3,type1
433204,Villa Tiberii,2,type1
433208,Volsci,8,type1
433210,Volturnum,2,type1
433211,Volturnus (river),6,type1
433379,Untitled,2,type1
433380,Untitled,2,type1
433383,Aqueduct (Venafrum),1,type1
434133,Unnamed bridge over the Volturnus river on the Via Domitiana,3,type1
434134,Ponte Latrone,2,type1
434135,Untitled,2,type1
434137,Untitled,2,type1
435637,Untitled,1,type1
435639,Untitled,2,type1
436395,Centuriation (Frusino),2,type1
436396,Untitled,1,type1
436397,Untitled,2,type1
436399,Untitled,2,type1
436401,Untitled,2,type1
436402,Untitled,2,type1
436403,Untitled,2,type1
436407,Unnamed centuriation (Cales),2,type1
436408,Unnamed centuriation (Teanum Sidicinum),2,type1
436409,Untitled,2,type1
436410,Centuriation (Venafrum),1,type1
436413,Untitled,2,type1
436415,Untitled,2,type1
436416,Unnamed centuriation,2,type1
436418,Untitled,2,type1
438657,Abolani,2,type1
438658,Accienses,2,type1
438670,Allia (river),2,type1
438671,Ameriola,2,type1
438673,Amitinum,2,type1
438677,Apiolae,2,type1
438683,Arcanum,2,type1
438696,Bolani,2,type1
438698,Bubetani,2,type1
438703,Caenina,2,type1
438704,Cameria,2,type1
438705,Capitulum Hernicum,2,type1
438707,Carventum,2,type1
438710,Castrum Invi,2,type1
438720,Cominium Ocritum,3,type1
438721,Coras M.,2,type1
438722,Corbio,2,type1
438723,Corioli,2,type1
438729,Ebutiana,1,type1
438750,Hortenses,2,type1
438765,Lanuenses,2,type1
438768,Laterium,1,type1
438770,Latinienses,2,type1
438775,Longula,3,type1
438777,Lucanum,2,type1
438779,Macrales,2,type1
438781,Manates,2,type1
438789,Munienses,2,type1
438795,Octulani,2,type1
438796,Olliculani,2,type1
438803,Pedum,3,type1
438804,Petrinus Vicus,1,type1
438813,Pollusca,2,type1
438815,Querquetulani,2,type1
438820,Romulea,2,type1
438825,Salutaris Pagus,1,type1
438826,Sassula,2,type1
438829,Scaptia,3,type1
438831,Septem Pagi,2,type1
438836,Sisolenses,2,type1
438850,Tellena,2,type1
438851,Tifata (Latium),2,type1
438853,Tolerium,2,type1
438858,Tucianus Pagus,1,type1
438862,Ulmanus Pagus,1,type1
438867,Velienses,2,type1
438869,Venetulani,2,type1
438872,Verrugo,2,type1
438874,Vescia,2,type1
438878,Via Popilia,2,type1
438880,Via Vitularia,2,type1
438881,Vicus Esquilinus,2,type1
438882,Vicus Palatius,2,type1
438885,Vimitellari,2,type1
442439,Ad Calorem,2,type1
442442,Ad Fluvium Bradanum,2,type1
442450,Aecae,3,type1
442451,Aeclanum,6,type1
442452,Aequum Tuticum/Equus Tuticus,3,type1
442454,Agropoli,2,type1
442457,Alburnus Portus,2,type1
442471,Aquilonia,4,type1
442485,Aufidus (river),4,type1
442487,Ausculum,4,type1
442495,(B)Aletium,2,type1
442500,Barium,3,type1
442508,Bradanus (river),4,type1
442509,Brundisium/Brentesion,3,type1
442511,Butuntum,3,type1
442515,Caelia,2,type1
442516,Caelia,2,type1
442518,Calabria,2,type1
442523,Cannae,2,type1
442525,Canusium,5,type1
442536,Castrum Minervae/Athenaion/Limen Aphrodites,2,type1
442537,Casuentus (river),2,type1
442538,Cavallino,2,type1
442539,Cerbalus (river),2,type1
442543,Choirades Nesoi,2,type1
442544,Chones,2,type1
442550,Compsa,2,type1
442564,Daunii,6,type1
442566,Diria?,1,type1
442567,Diomedeae Islands,3,type1
442568,Diomedis Campi,2,type1
442573,Egnatia/Gnathia,5,type1
442578,Ergitium,2,type1
442582,Fertur (river),2,type1
442583,Fioccaglia di Flumeri,2,type1
442584,Forentum?,2,type1
442590,Furfane,2,type1
442593,Garganou Kolpos,3,type1
442595,Gargani Pr.,3,type1
442596,Garganus Mons,5,type1
442598,Genusia,2,type1
442603,Grumentum,3,type1
442604,*Grumum,1,type1
442610,Temple of Hera at Foce del Sele,3,type1
442611,Hera temple,2,type1
442613,Herdoniae/Ardaneae/Civitas Serdonis,3,type1
442614,Hirpini,9,type1
442621,Ionios Kolpos/Tarentinus Sinus,7,type1
442626,Karbinai?,2,type1
442629,Larinum,4,type1
442639,Lucania (region),12,type2
442640,Luceria/Noukeria (Apoulon),5,type1
442642,Lupia(e),4,type1
442644,Manduria,3,type1
442650,Matera,2,type1
442654,Merinum,1,type1
442655,Mesagne,3,type1
442657,Messapii,14,type2
442658,Metapontum,4,type1
442661,Moio della Civitella,2,type1
442688,Neretum,3,type1
442704,Paestanus Sinus,2,type1
442714,Peucetii,5,type1
442727,Pons Aufidi,2,type1
442728,Pontecagnano,2,type1
442733,Poseidonia/Paestum,12,type2
442752,‘Rudas’/‘Budas’,2,type1
442753,Rudiae,3,type1
442762,Sallentini,5,type1
442763,Sallentinum/Iapygia,2,type1
723394918,Aristanis,2,type1
422755499,Nuraghe Santu Antine,2,type1
184145664,Mortuary Temple of Senwosret III,3,type1
270868199,Via Herdonitana,3,type1
270868200,Via Aurelia Aeclanensis?,4,type1
759079303,Via Tiberina,6,type1
50864839,Tomb of Priscilla,2,type1
442522220,Villa of the Papyri,2,type1
396427768,Villa of the Mysteries,2,type1
52087519,Gallo-Roman Structure at Moissac,3,type1
765102512,Unnamed Roman bridgehead,4,type1
7963799,Sanctuary of Fortuna Primigenia ,2,type1
973646718,"Second Temple, Jerusalem",2,type1
833129569,Great Mosque of the Umayyads,2,type1
28521919,Roman Theatre of Orange,2,type1
610184251,Theater at Xanthos,2,type1
610184253,Tyre Hippodrome,2,type1
103328498,Ancient Stadium of Rhodes,2,type1
630398334,Temple of Apollo Pythios,2,type1
316294900,Temple of Zeus at Olympia,2,type1
862813573,Roman Temple of Évora,2,type1
417977726,Roman theater at Brixia,2,type1
740044370,San Salvatore monastery,2,type1
547628631,Tomb of Cyrus the Great,1,type1
418289391,Gastaldaga area and the Episcopal complex,2,type1
317153357,Byzantine arcosolia,2,type1
499750546,Lower Agora,3,type1
717263631,Catacombs of Generosa,2,type1
266116488,Nuraghe Losa,2,type1
191267779,Gird-i Bazar,2,type1
674507252,Shrine of Venus Cloacina,3,type1
777690772,tribus Voltinia,3,type1
504812865,Skinburness,1,type1
975410331,Casiana,2,type1
697163696,Porta Maggiore,9,type1
704360201,The Great Pyramid,2,type1
778690133,Walls,2,type1
46120818,Martyrion,2,type1
120399833,Sebasteion,2,type1
56567730,Akkad,3,type1
56567731,Hatti (region),11,type2
781991437,Fortified Port Settlement on Cape St. Athanasius,2,type1
676924053,"Roman wall, Gijon",2,type1
708974068,Nuraghe Toscono,2,type1
99738107,Baqa,4,type1
451571127,Nuraghe Porcarzos,2,type1
625199888,Santa Maria dell'Orto,2,type1
251337021,Esagila,6,type1
362094923,Panjakent,2,type1
692712720,Ishkhani (monastery),2,type1
117143016,Sarissa,2,type1
708211558,Pauli Stincus,2,type1
540585,Achaea Phthiotis,6,type1
540591,Aetolia,20,type2
540592,Ag. Athanasios,1,type1
540599,Agrinion,2,type1
540603,Aigai,2,type1
540604,Aigai M.,2,type1
540608,Aigition,2,type1
540613,Aison?,2,type1
540628,Amphiareion,5,type1
540649,"Apollo, T.",2,type1
